Temperatura,Personas,Electrodomesticos,Consumo_kWh
18.395204988598895,2.0,5.0,27.123769520296044
25.94455964919662,5.0,10.0,54.097775176647
31.146992129253682,2.0,18.0,68.8139479182092
26.34073004292295,3.0,,46.250236964518436
27.486138363878972,2.0,8.0,
18.4968672863309,4.0,5.0,36.30793024229353
22.839393545874916,4.0,10.0,54.060906930019875
26.972886827094314,1.0,20.0,
23.5403228215881,1.0,9.0,41.77827272982925
26.629828926352012,2.0,5.0,40.54067326935103
18.274767879408156,4.0,19.0,65.45187854337956
19.640912629803864,5.0,14.0,52.24900081993398
25.947608224360458,3.0,12.0,58.105902587609535
25.825309251519805,2.0,11.0,52.13361334935641
22.56067935009672,5.0,18.0,64.350602914548
,4.0,5.0,
26.630006144047407,5.0,12.0,59.02013249341439
19.68823182722676,2.0,19.0,59.10645929612903
33.18550611380617,1.0,18.0,60.75075418851129
22.1107891128556,3.0,8.0,39.28946100253708
,4.0,15.0,50.857362849365416
28.50638675557196,2.0,7.0,46.119659430923306
23.760127849162686,4.0,14.0,57.82794970802608
20.654044810629877,3.0,,58.753849118729235
15.383523179319898,1.0,15.0,48.05063817669881
19.340733094061736,3.0,,48.17812531835028
21.081001980084395,4.0,,60.27083920378096
28.675461494263136,1.0,17.0,53.96637631571461
18.010534495429546,5.0,17.0,57.550531048007784
22.663573050054406,1.0,20.0,58.86598804865229
21.779227242820216,4.0,6.0,40.60251271869298
18.8247681192877,2.0,11.0,45.22471581471341
17.27227849611713,5.0,8.0,47.2482233600632
21.51144107322871,,6.0,39.1952406593241
18.466147437682565,5.0,11.0,50.03759076387183
25.37393265652376,1.0,18.0,54.67490997652549
17.11656021759081,1.0,15.0,45.91586195796815
25.532488390808144,4.0,9.0,52.63464724187241
14.45629831984086,5.0,17.0,53.966415066350045
23.47170704349802,1.0,9.0,40.95519085920625
22.971351402824883,1.0,13.0,
19.97694015392474,4.0,6.0,39.91780281921116
19.353404955622914,4.0,15.0,58.33205671885741
19.450875961735292,3.0,,57.546482220273134
16.9783471605224,1.0,13.0,44.732284502158
24.3827294843232,5.0,12.0,58.24851128463216
21.25493517228052,4.0,13.0,
23.037724699784764,5.0,17.0,60.03360053019552
,5.0,12.0,49.76955953573826
13.490774871338896,5.0,5.0,33.17627837859448
30.8547212127558,5.0,10.0,53.88572890906891
,,18.0,58.520978849998784
19.34920315511895,1.0,7.0,33.89825875174898
22.781833831573458,1.0,15.0,47.07391486383891
17.471969123303666,1.0,20.0,53.25401470326604
30.959915234173845,1.0,20.0,64.4782591376923
22.026155096650122,1.0,18.0,52.93573666359303
,1.0,12.0,30.952962003236077
19.19922820847865,5.0,7.0,45.440059566485445
20.880233063111476,1.0,15.0,47.05722686515086
20.565784084727976,,11.0,49.3199081593647
25.777367647343116,4.0,12.0,52.36147320086037
20.879838727651236,2.0,13.0,46.55230280682605
22.47598638067257,1.0,18.0,52.04288839309363
30.666011959223418,4.0,18.0,71.62146482329598
25.847602556152538,1.0,,49.04133808725266
24.786612865840276,,19.0,69.88807592841513
22.43103919692724,3.0,15.0,53.4261068877523
26.509530350742747,3.0,14.0,57.28752940602997
23.427949015029427,4.0,18.0,62.71615609016906
22.901489224888678,3.0,5.0,35.736141583224885
19.93901101552701,2.0,9.0,41.305532498489384
31.352834952992723,2.0,,57.055491661063215
15.316892562725613,1.0,17.0,43.10303946400956
25.259587774527336,1.0,20.0,55.38453884283753
27.961549791902137,5.0,6.0,50.68890674683709
20.334364452141113,5.0,17.0,62.78946953092725
11.984450081976586,4.0,13.0,46.821851522462424
25.666006938318205,5.0,11.0,52.53187779353321
16.477721692724778,2.0,17.0,48.89190517413516
16.51028120370433,5.0,10.0,50.02580619565217
,1.0,19.0,48.124402822360054
14.069079327231247,2.0,11.0,39.881149151341226
19.037205795695932,,8.0,35.97655905384914
25.8784945017893,2.0,5.0,37.2511246265944
22.981303079439122,4.0,19.0,68.83622316745972
11.607865222601117,5.0,10.0,41.44911304736318
25.621541143629457,1.0,5.0,33.5915496202501
25.86973043966064,2.0,12.0,50.83175841914745
26.46564035472267,4.0,6.0,45.649710508249434
17.96565519125117,5.0,5.0,45.41351916813141
,4.0,10.0,53.681573436981985
,5.0,10.0,52.55555654664114
20.91114814310329,4.0,19.0,64.79609785284931
24.62481780026556,3.0,6.0,45.44053198543886
30.76996977764685,1.0,6.0,39.48680465460607
15.638589703886474,3.0,7.0,30.674909056707968
19.375682720372275,5.0,18.0,65.86648064541419
25.373730075469176,4.0,6.0,46.51536964488726
21.07584184293407,5.0,7.0,42.98844516323482
18.95549292492968,,12.0,54.05272210255068
20.02428907226398,5.0,11.0,54.829952924813156
20.778493997724144,3.0,7.0,
21.799534061632112,5.0,20.0,65.82914441807448
22.294131868190192,5.0,17.0,67.90874414372931
21.43274956905836,1.0,6.0,
25.19949075385147,1.0,7.0,31.565451004815323
19.13750386370021,5.0,9.0,43.93557605065573
23.62066110152473,1.0,7.0,
24.075534367798685,5.0,7.0,47.52905059239477
19.35790068139581,4.0,10.0,47.67892905998342
15.679423515040845,3.0,13.0,50.484924545965725
20.81407923186037,4.0,12.0,51.370991831730805
27.37361307675792,1.0,7.0,40.468047799148245
19.660111438121707,3.0,19.0,64.39810254636262
28.289974461684515,4.0,16.0,66.75290435771224
22.419574105011957,5.0,5.0,42.16874266706437
16.493249234813074,5.0,13.0,54.01777521242642
24.41128077062276,4.0,11.0,53.77379896851215
31.058351410556412,5.0,6.0,57.66319927332623
22.168253142800115,5.0,12.0,59.36679421293362
16.814658358624282,5.0,6.0,37.89189047589455
21.183851896871413,4.0,10.0,44.91265273001633
29.055557360951823,1.0,,60.835569948113175
22.789245794642497,2.0,15.0,47.70752275574436
17.88730330452488,2.0,7.0,37.86170425253672
32.267418295376686,1.0,20.0,65.34422894353153
24.414253550315674,3.0,6.0,37.38439449176966
19.75251166261582,3.0,18.0,63.88899954072965
24.201285857745635,1.0,17.0,50.90603246058782
27.410218275715206,3.0,14.0,58.968385514858326
23.378842613312962,3.0,14.0,45.69842064544744
26.545048194303412,2.0,7.0,46.134167468735185
,2.0,14.0,44.81974562807424
30.64255994715777,,11.0,54.57543812803651
22.5570945437729,3.0,6.0,40.685013385897605
19.706252013856506,,15.0,57.20478330341284
20.4942317190546,4.0,,45.868460462292006
24.18585006201113,2.0,9.0,40.74508009120184
21.984003887656826,3.0,14.0,48.879740824765435
21.492402473000322,1.0,19.0,57.9749318970744
25.089778815938335,2.0,16.0,54.55875595688041
21.360275561916104,4.0,15.0,58.598619758693616
22.264737883409317,,16.0,48.70270088568968
15.115440354705708,,7.0,25.545681982821534
,5.0,5.0,42.87706093706766
28.82191884792175,1.0,18.0,59.15197777355251
23.244401794621727,1.0,19.0,55.33089592580564
20.7522071829223,4.0,10.0,46.81431860438889
26.218232828720847,1.0,10.0,40.727633178282915
24.73131540973417,4.0,10.0,56.20380365629419
18.349562012661437,2.0,,52.00630414823043
8.419110534734216,2.0,12.0,32.75156826540865
20.510653342670842,3.0,13.0,51.22675982442427
26.918809479375913,5.0,6.0,52.01736907431072
11.46356271398667,,19.0,
19.335875376136297,,13.0,58.48922252176865
28.440572202912115,1.0,11.0,47.46243460831385
,5.0,19.0,61.64007674001571
23.812924954365165,4.0,12.0,53.48426767104898
24.783496612048033,1.0,15.0,46.51828498744365
18.76945471143027,3.0,13.0,47.45860342446623
16.79182223585122,2.0,,30.546924172861363
20.029048776818772,1.0,12.0,37.60283122111421
15.070952560079167,5.0,19.0,58.21711612671848
18.983045997129008,5.0,5.0,39.80346006831999
20.263963323846767,4.0,13.0,54.04615269982233
21.166996315553206,1.0,18.0,50.52578938976709
20.073121468301796,3.0,7.0,39.43834732695752
13.420304686592061,1.0,12.0,28.142578440163426
23.23026480429085,,7.0,43.24142247446657
21.172050182006387,2.0,16.0,51.94233773597086
27.712312128249444,3.0,10.0,48.50403976668747
24.120484750850775,,14.0,57.692377664353565
28.398341055339277,1.0,20.0,71.4469265776997
14.955892640505173,3.0,11.0,38.03471762829589
23.142117198460006,1.0,6.0,37.32714129384837
28.905299837673276,1.0,,49.71446396331972
22.287370961003578,3.0,13.0,46.14720099388902
,2.0,19.0,52.74974434197575
17.222425954506484,1.0,13.0,39.883897560094766
19.74742955798473,4.0,9.0,50.89795802383427
23.02114234709428,5.0,18.0,69.70569468279595
18.36280456268038,4.0,16.0,58.567779565599196
21.123126058883233,5.0,10.0,49.65490364310058
14.601652927869104,1.0,,25.923929992272313
27.02148417973399,2.0,13.0,46.67915485556431
29.063544894466972,4.0,10.0,55.39406595422441
17.392789416686316,1.0,8.0,32.881422445023695
22.208484595500117,5.0,16.0,
23.754960948412858,5.0,9.0,50.99526444265267
19.755702243166855,2.0,12.0,41.89444723818552
29.50218572111193,2.0,12.0,57.3285646052028
26.327067793814066,5.0,16.0,67.39536104089298
22.110188679495177,2.0,20.0,59.853904867192384
30.16634467862346,3.0,10.0,51.407313109504976
22.356974921485744,1.0,5.0,33.30952317886844
23.56854982917304,1.0,5.0,30.620715485357724
27.776765550586227,5.0,13.0,58.5429257908372
12.86077148972337,4.0,13.0,48.547797489603006
27.595567119527516,1.0,10.0,40.32728404486563
14.636547507897049,2.0,14.0,42.49357931487226
23.902104692688305,1.0,20.0,58.03524886332182
15.0640286429158,1.0,8.0,31.69492487989789
20.74064889050484,1.0,9.0,
27.576196349785423,5.0,14.0,65.41949558090717
23.31531888861155,4.0,14.0,55.67372335377087
28.231941939993604,1.0,10.0,48.14282367725187
15.521854594465397,1.0,20.0,53.49726402659274
22.778765853813074,3.0,11.0,52.08924464215682
18.74196768536563,3.0,14.0,47.95093235176417
23.21116894942471,2.0,,52.40264184453778
30.0248360584012,4.0,12.0,60.58360588922876
,2.0,12.0,44.130590844363766
27.352311513213998,1.0,19.0,61.29185040661586
18.41523900758861,5.0,19.0,67.8498915351016
31.051878519590016,4.0,13.0,62.53390656508248
24.330240356412485,4.0,5.0,40.112395121269515
21.804661161802,5.0,17.0,64.67135834878145
21.489004056065315,2.0,8.0,41.42598151705338
23.833803812718884,1.0,9.0,37.7328309532927
21.767792386888303,3.0,15.0,52.37108268675467
31.439593873702123,4.0,8.0,49.19658783981572
22.32071848479731,4.0,18.0,
,5.0,18.0,71.15850465653091
22.29935253880373,1.0,17.0,47.99117322727716
28.17062862720207,1.0,20.0,58.20466529937831
24.07122718420026,4.0,5.0,43.75014996713549
18.807566780857144,2.0,17.0,52.41363732636952
23.326714866401435,4.0,17.0,59.71567321628209
20.057749219875525,1.0,5.0,
18.049300870728068,3.0,6.0,37.22145094705701
22.084018250927926,4.0,16.0,59.78791961911812
15.099617273065123,5.0,14.0,55.595917454105226
20.31493725666567,3.0,11.0,37.165666059823515
20.35181480434017,3.0,,44.530167731640326
19.031389638513495,2.0,12.0,39.34706138630887
15.32929404908122,4.0,,43.149392609401254
18.02237831113391,5.0,9.0,
18.703287504073614,5.0,,59.553786672703595
18.937687038803087,,16.0,49.37407814189816
26.20557887582178,1.0,12.0,50.436553939375244
29.504342120981654,4.0,,55.2347393062211
15.258095305181335,3.0,14.0,47.60968994349136
18.80538721872587,4.0,,60.39664403225921
11.72212613716483,5.0,,47.10123602874215
27.55761638567147,3.0,8.0,45.54419542286935
18.160145679299333,2.0,7.0,33.195283466032215
22.36771043059294,4.0,5.0,41.842341131929714
19.724089369123018,1.0,16.0,48.812522403002575
29.252112990300116,2.0,10.0,43.203315793021304
28.24174460663756,3.0,12.0,55.525185924450376
15.413296998756561,1.0,6.0,21.50740816119103
30.09772037466583,4.0,,62.80420537589458
20.715458731820565,5.0,7.0,45.16776570811288
20.968741835163563,4.0,10.0,49.45050277729042
20.34162169777909,5.0,11.0,53.54202687951875
21.377214601596584,5.0,9.0,52.355254959231566
,2.0,17.0,52.17047439114667
20.92161018876279,4.0,17.0,57.103999621607166
23.356451894240575,1.0,6.0,36.48414727035494
23.249087128171436,3.0,20.0,72.288527661463
22.083052119475227,4.0,8.0,41.60919472490002
28.607155792155275,1.0,15.0,51.976081354029034
17.966644893313745,3.0,6.0,34.5203257979879
18.064802503641904,1.0,13.0,39.46535901433924
32.22534553070942,3.0,15.0,66.16517774351546
14.78856228934385,3.0,11.0,41.78326352833432
29.566643904657568,2.0,14.0,50.90513369233315
24.297179062249953,5.0,13.0,55.11447764725932
,4.0,15.0,53.69386717601104
26.39963861403189,4.0,12.0,55.02456240004253
16.278253670613566,5.0,12.0,56.105242828745034
24.566519986102872,2.0,10.0,48.12693579515861
23.726296725583502,1.0,19.0,55.68184939316994
23.477840324134764,3.0,20.0,60.94016510006472
30.147023879594947,2.0,17.0,63.63049847098917
26.656957932519283,5.0,16.0,61.12360913090491
21.359329444350678,3.0,15.0,52.26587877244271
25.186851607236928,,14.0,50.68772856808915
16.53633527366608,1.0,,23.580293993249793
23.480732154994154,4.0,20.0,69.3239901425033
31.268831526135664,4.0,17.0,69.56666083739835
13.752483403080431,4.0,10.0,45.78466671035276
22.864590507872332,3.0,5.0,36.86136572681525
15.226108549959747,4.0,19.0,57.95515476234955
18.78978730425113,1.0,14.0,43.35413318340424
23.09395182684732,1.0,8.0,37.21865814590957
11.765070562656799,1.0,15.0,41.015813635880974
23.434723418638427,1.0,,34.883165657783024
20.140727821094593,1.0,10.0,33.766248247647525
11.679422882851958,3.0,8.0,29.947746371437944
21.421637108353416,3.0,16.0,56.93645044716925
19.504089805271214,1.0,20.0,54.572340081292886
20.810347671950414,4.0,6.0,41.44148276463697
17.02384955033943,3.0,11.0,41.30297385185665
17.416681351752107,2.0,15.0,45.11289180527351
13.671222603317638,1.0,6.0,28.443795639826572
32.02512030681284,4.0,16.0,66.54227664420469
17.814858782931353,2.0,,61.022263916474614
17.817022856130734,4.0,6.0,37.209714849364005
24.51740908432066,1.0,11.0,40.61707891691114
19.56593898487589,2.0,5.0,28.13391216957528
13.587546502764784,5.0,5.0,34.4490596141233
18.90509513627896,1.0,13.0,38.69369263067657
24.57680423842242,3.0,8.0,
18.609878150087805,5.0,12.0,53.461703210337035
21.315193607363206,2.0,9.0,41.526914900821744
28.6081297644159,2.0,15.0,51.67674072883353
12.53889037888447,2.0,10.0,35.08495306741255
26.636135280449658,5.0,16.0,183.606405902326
19.097123093130005,3.0,10.0,40.027311260454624
20.829531192217054,3.0,6.0,33.79649386002898
24.986873911959368,3.0,5.0,44.95783400479625
22.864985473788014,2.0,13.0,44.571236808798574
19.797670214408512,4.0,17.0,59.858324174943455
16.35219917968844,1.0,9.0,28.163522296047457
27.637789928779313,5.0,20.0,70.70695871174095
23.71712306991313,2.0,16.0,53.00324603384553
17.046947485878025,1.0,11.0,37.6128748580953
25.78330463729845,4.0,15.0,59.67482972763034
22.374647989407837,4.0,6.0,39.151923009800214
13.022354940223448,3.0,20.0,54.44641506564466
,5.0,15.0,64.93550179790252
,2.0,5.0,25.824032698182247
17.539876105732912,3.0,20.0,59.46995278579757
21.068399023686002,1.0,18.0,53.338183811368275
13.218113197539605,4.0,16.0,50.57809390050496
20.065128201846434,2.0,8.0,35.94924520773816
16.844805373162657,3.0,7.0,
33.628432011725366,1.0,18.0,63.97309783588022
25.615862360332827,4.0,13.0,54.638332291873745
21.350326868813926,4.0,15.0,53.3235750504975
12.553284012451915,2.0,14.0,39.95731256039731
31.970554479596842,4.0,11.0,59.34552588517307
24.35224836548646,4.0,10.0,53.12665944436594
21.150945485337907,1.0,,41.63585261460305
12.14583167161726,3.0,5.0,30.776253652210283
19.49581505088148,2.0,17.0,53.616931466231655
35.28573959669047,1.0,6.0,39.1916252580188
27.973233969917594,1.0,10.0,42.73389339001795
24.073240306096807,3.0,11.0,48.96591423088512
28.062159554785126,4.0,12.0,51.47753112591911
19.807603948188532,1.0,14.0,45.52162979678111
24.037065241345157,1.0,16.0,54.971437629858826
13.091582681850142,1.0,11.0,36.76530385217649
13.487386021873924,4.0,16.0,46.04194120791992
23.91488268921793,3.0,9.0,43.76616955639096
24.979132096711396,2.0,19.0,58.82608985066655
27.48483284841767,5.0,5.0,47.863232827971636
24.179755200168326,4.0,10.0,50.05883609962093
14.89911953245758,5.0,5.0,38.965037608245446
24.944579215837855,5.0,10.0,52.347954962537735
23.453221371439707,3.0,12.0,45.87892217081438
18.877073622938575,5.0,16.0,
24.861487681711328,3.0,12.0,52.92804350194005
29.132381096066105,4.0,20.0,71.37251086411399
27.101575012844336,4.0,14.0,63.42807983403292
,3.0,6.0,47.43079808454857
21.717681766761466,4.0,6.0,37.56707025575805
14.629620193905215,5.0,12.0,49.95233834545487
24.92553095405283,2.0,12.0,50.46371788841986
15.704113513266222,4.0,9.0,36.95369731648099
11.424113590388863,,5.0,40.736984659451245
19.23447005045499,2.0,15.0,52.144733627275436
13.300670589876567,5.0,16.0,51.355884144684445
19.997636015731416,5.0,11.0,52.79245293268225
20.736742224253003,3.0,17.0,57.521256016220086
21.549143487814735,4.0,15.0,56.42434350580391
16.926212857783334,2.0,11.0,41.11703291430593
26.55565966087654,1.0,16.0,51.986746918463474
18.19512354073656,3.0,5.0,36.089498130810114
28.318213501997956,4.0,10.0,51.61481293495209
,1.0,17.0,57.18656299262939
19.703276924448144,3.0,9.0,40.41917003719929
25.59454796864205,5.0,13.0,57.28202919697893
,4.0,16.0,55.12068769362967
28.20921040441204,1.0,10.0,48.03364220679528
22.54015386504002,2.0,16.0,56.078188734623176
22.651686800509864,2.0,16.0,51.7945147070832
22.448541255988562,2.0,16.0,158.50297649698476
15.89078631555887,1.0,18.0,46.06354117130884
18.460803243836068,2.0,15.0,45.875555147467246
,2.0,14.0,44.999249126901226
13.904033798290998,4.0,10.0,40.62975010382027
,2.0,18.0,52.25905661564802
25.091687102526492,3.0,16.0,66.06946433906506
8.071127516349428,1.0,19.0,45.14630724302635
25.64994897311253,4.0,,45.95047857534962
21.54467156739095,1.0,10.0,40.4121895060117
23.48339090052885,3.0,10.0,47.891127468523464
25.970837145385232,5.0,13.0,62.86597622570835
19.700306883556838,4.0,20.0,66.2895731919742
29.701718572546252,1.0,6.0,40.021177090228605
22.278945880964883,1.0,12.0,45.221816913795884
10.399846806787252,1.0,6.0,21.64445978897739
22.520631228897724,2.0,12.0,47.517554655852514
21.133912804367235,4.0,16.0,53.050525839369286
21.258444383575927,5.0,16.0,63.55072087591819
23.71284738508194,2.0,16.0,
18.796047130876183,5.0,5.0,38.8245494630457
30.525907403969082,3.0,19.0,66.61376794510788
27.358348003300698,5.0,18.0,72.0501548385194
12.632747895103652,3.0,15.0,
25.218774515219987,3.0,11.0,47.6980645023373
13.16245465957694,3.0,18.0,50.14139691092047
19.442157161271926,2.0,20.0,53.256017549579255
22.519701493572757,3.0,18.0,63.14883474849603
20.816626169340452,1.0,19.0,50.473931406589294
34.42568292321171,,5.0,48.240189212671595
18.81840033710246,,17.0,61.68834579050516
29.15916668862406,2.0,20.0,64.99514032770924
,2.0,5.0,28.444365473555983
15.901495931146208,1.0,15.0,39.693934364419164
29.643598183079604,3.0,12.0,138.75498351630813
23.864319142613695,5.0,13.0,59.01300178656777
24.421541147374327,2.0,11.0,47.90721090106498
10.731281897449563,5.0,17.0,52.55451902236385
,5.0,14.0,57.77048363308511
18.498355853593157,3.0,12.0,44.89609420072752
19.925204479481025,,10.0,49.479444904044
,2.0,17.0,55.99364467450672
20.520973479950833,4.0,20.0,65.45934859031892
14.339339720300863,4.0,12.0,49.18651144754797
32.772943343663655,4.0,7.0,49.467059216234375
16.614118289082654,5.0,11.0,
26.488848336653824,4.0,12.0,62.38406152011958
21.071171522805223,2.0,9.0,41.8429428074551
19.770409431869275,5.0,9.0,50.215334354601815
25.244136633958473,2.0,11.0,45.81955478147083
13.54558032930828,5.0,9.0,45.096457913805864
26.370692240313538,1.0,6.0,31.536689429405563
11.067799018103543,1.0,18.0,48.274297684153886
16.023495028840955,5.0,5.0,39.6999212516647
22.662747762602283,5.0,15.0,57.37762878668704
18.640899331388407,2.0,17.0,53.407325183272114
,4.0,6.0,35.451216777861646
22.522252284884395,3.0,6.0,38.31496433572477
19.38829173118735,4.0,18.0,59.18801800427929
24.27108583515874,3.0,13.0,46.002403345354715
19.668115398694106,1.0,6.0,30.782157157611955
17.827576755913565,4.0,20.0,64.15044281009824
20.408169607343247,3.0,9.0,44.99271162275699
32.78320048888905,1.0,15.0,56.2680260134332
24.87401668166599,2.0,6.0,34.860738249917745
21.306895421783075,4.0,17.0,57.95384691101404
19.530611854360817,4.0,16.0,54.93681542573794
23.118890666179674,2.0,9.0,41.854956475389166
14.706978958072877,4.0,16.0,
26.107296300667947,1.0,10.0,37.53318362847399
,1.0,,37.273350861200385
30.07249300412104,1.0,8.0,46.10512140757415
12.995850142902889,4.0,19.0,56.59465152187875
20.411824513730487,2.0,14.0,
29.116739694445297,5.0,15.0,63.61593275229256
18.40110547547731,5.0,,49.03039710927978
23.125286281569828,3.0,17.0,58.678462623456284
17.462056932245407,1.0,8.0,29.92282362377108
26.424012410582716,4.0,17.0,61.804830738138385
16.502639995808575,5.0,14.0,57.153221379511564
27.125884615257625,4.0,5.0,
32.47468620837138,3.0,19.0,68.00952890473746
19.239361743030486,3.0,12.0,45.320720326552376
25.48248842232983,4.0,,54.88892635972695
10.189908158776774,3.0,17.0,47.70089961894459
27.171412075303753,2.0,15.0,56.49744197842217
22.53250528606269,1.0,13.0,44.04895245235249
25.978532156047393,3.0,10.0,
27.378286237608904,1.0,13.0,46.77066681944022
24.48906902559627,4.0,20.0,
22.14158430772119,3.0,12.0,51.692024694520846
16.91597796865919,1.0,,33.40501846265525
17.18897750507268,5.0,9.0,40.0317770779419
20.19637965324836,1.0,12.0,36.759985964181055
26.311600096369673,4.0,12.0,54.76024785026432
18.23118091155802,3.0,18.0,54.438030368057156
27.876706927639702,5.0,8.0,57.99920734923321
18.227847689813746,1.0,7.0,26.1397275497002
23.242599193236373,3.0,14.0,54.213581875281825
19.074478911165322,1.0,19.0,53.739627726523814
24.338065309151624,4.0,13.0,57.7372879473113
26.838026106735676,1.0,14.0,49.68017108895349
19.043211302862588,3.0,19.0,138.5106188449124
32.278858985879424,5.0,20.0,78.1679503346253
23.571801049622337,2.0,5.0,34.50356718797675
19.658508787318336,1.0,11.0,39.2754242033278
24.512420407432945,4.0,11.0,47.537723394633595
17.23628830628537,4.0,19.0,
24.797266284018274,5.0,14.0,59.11016007322577
23.674656867857838,1.0,5.0,32.67459559374457
24.35601685880999,4.0,17.0,
22.254118962682917,5.0,14.0,59.2158419513032
21.191639539481546,4.0,15.0,59.16652721627074
22.497333396114048,2.0,18.0,56.99340677479673
26.8943985970054,1.0,7.0,40.64835362030929
15.379018962694538,2.0,9.0,38.533886227025924
23.48742790605101,3.0,5.0,40.45155323451853
21.15589469591482,,,28.10758637651969
,4.0,19.0,71.47057989450114
19.064908019065715,5.0,20.0,65.60939987883393
26.560163355977917,3.0,5.0,38.15235251935098
18.533763439500408,2.0,20.0,56.961875337386935
21.809934018943405,3.0,20.0,64.11669795118054
28.803114859275336,5.0,18.0,73.66071075285039
24.034129913998335,5.0,19.0,72.02819249745299
21.55748698191437,4.0,9.0,46.532841795974996
23.414989427943677,1.0,6.0,34.25203591269424
27.388994067218487,1.0,17.0,53.563950472972415
16.487038761297676,2.0,15.0,42.921026026078664
20.247032408842145,3.0,7.0,36.0089046797975
18.98942113084484,1.0,5.0,24.340408914869275
15.037110050568563,2.0,,26.634297514753893
15.787962010941945,1.0,8.0,27.856022422985664
23.953608513220335,2.0,,34.563157775943644
24.64959722650209,1.0,17.0,56.067678962396926
23.343502033816765,3.0,7.0,40.82146754500674
14.677171150373145,5.0,6.0,38.09772223675273
23.01043003002754,4.0,8.0,49.47857068439721
13.556064408630126,2.0,11.0,36.48302904933332
23.372902998892915,3.0,11.0,47.36992938912458
22.342736082393934,5.0,16.0,62.59481780868645
,4.0,5.0,40.872916887877004
16.75169104071074,5.0,,48.305668099893495
26.813170037868883,2.0,9.0,43.84784225540652
28.412982492357788,4.0,17.0,
16.38737396851784,2.0,9.0,36.2703230930038
21.552461495250057,4.0,14.0,59.76708616364374
23.412688681633824,,6.0,41.3475700066478
21.75199904477821,1.0,17.0,45.18176463931364
25.043436896991558,3.0,19.0,65.76730033475877
20.43316314516592,2.0,16.0,51.05092021677983
34.21949183100493,1.0,8.0,45.246390539399314
25.019778497052446,1.0,13.0,45.59805173170003
28.5051139580923,3.0,20.0,72.46791380479031
26.18105253858755,4.0,9.0,47.986395401706595
22.746926124449317,3.0,10.0,
18.544324268242743,3.0,13.0,46.339646255376
20.678900321860326,4.0,16.0,56.30453794010419
19.04683885838037,5.0,15.0,57.116419194014746
,2.0,5.0,31.933582321205353
,5.0,10.0,48.72845298624131
,5.0,5.0,49.174396677523745
24.536954668627565,3.0,7.0,40.78737094974028
27.276953647571105,1.0,9.0,44.3333392099774
13.841172929149836,4.0,19.0,58.99694227182438
25.079946091273673,4.0,20.0,65.74815451621753
27.64122813357134,5.0,12.0,57.59283444456442
,5.0,7.0,49.70458834079823
26.840178214772003,2.0,9.0,43.563079240398
19.826975028666045,1.0,19.0,52.68567026484453
24.692601675924028,1.0,12.0,44.20361036148421
,3.0,,62.51625033402544
18.931624220715804,5.0,8.0,47.168451386259015
17.44422414733332,3.0,9.0,37.68102086032692
24.470661826576944,2.0,15.0,50.95247313485607
23.753906039012566,5.0,13.0,51.51016548843253
,3.0,13.0,50.15367868434584
11.823130528800295,1.0,19.0,45.17678041253459
19.742871280093357,1.0,13.0,40.742340072077056
34.48638423264223,5.0,20.0,75.66157859489309
,,,48.70782667779293
26.858001946981965,4.0,9.0,47.08672701064742
20.76361349719386,1.0,12.0,44.813224614059806
30.938270398355737,,18.0,68.07364814116843
21.687062833573094,3.0,17.0,57.39929249420553
21.393402567589387,3.0,20.0,66.46068994066688
16.75011352463391,2.0,7.0,39.04188269507378
30.50729702561074,4.0,6.0,51.73431458196246
21.17139962473199,3.0,16.0,57.05250983278227
21.581782832451392,4.0,18.0,62.25592593702456
15.994085516907791,5.0,15.0,50.95062043610061
17.166122565950445,3.0,19.0,55.037016900294006
14.619128626541077,3.0,13.0,44.565785268213816
26.762513380165412,2.0,10.0,46.04207446105818
26.89782394538466,1.0,11.0,46.893571679885454
17.473874218843356,5.0,20.0,70.53255754033945
11.914832527662439,3.0,6.0,28.635647464132166
28.695878862544042,4.0,16.0,63.81046643474923
33.44109343870153,2.0,8.0,
23.205844816801836,1.0,19.0,54.09388597393141
15.4446841872341,4.0,15.0,50.756239256410026
14.591528272613985,5.0,10.0,52.28440110508282
21.708035697855383,,7.0,39.58378711825803
29.09342783116063,2.0,13.0,
27.128547172392274,2.0,13.0,50.51152635631114
17.60595092934026,5.0,17.0,64.47648566258475
22.061979087757383,4.0,19.0,64.29775988402902
20.262970761819915,,11.0,48.49763675246874
26.70667243067611,3.0,13.0,55.067557197561214
23.332043943591223,1.0,5.0,30.762258049929933
9.216694509112799,3.0,18.0,
21.08825496250862,5.0,19.0,65.35588965021468
24.397489738451895,5.0,11.0,57.472156556453164
21.14616986018581,3.0,12.0,42.064641856895726
21.15612449159041,3.0,14.0,53.63322361853112
22.750745460398573,5.0,17.0,63.14860903962983
16.473095489397707,4.0,13.0,51.84832596909294
11.518851096502697,5.0,,32.58958663745071
14.437833108518095,2.0,6.0,24.85552530696862
21.341295208767754,2.0,5.0,
20.175461624154146,5.0,11.0,53.41798864791228
27.598576407243183,5.0,20.0,70.53246376480936
22.479684190268873,4.0,20.0,65.9753502455295
21.433033255573235,3.0,18.0,59.77085157578096
15.72186208273902,2.0,17.0,40.9190705140045
24.660746191359216,5.0,13.0,56.49704094745654
17.543118796151727,3.0,10.0,39.286011305209726
23.910036371186155,3.0,,45.06327076434471
18.060106306630622,1.0,6.0,28.78919779807308
,5.0,7.0,50.98981204973512
19.965401903282682,3.0,14.0,50.828932107689724
